"user_id","region","treatment"
11625,"Southeast","Control"
11626,"Pacific Northwest","Control"
11627,"Pacific Northwest","Control"
11628,"Southwest","Test"
11629,"New England","Test"
11630,"Southwest","Control"
11631,"Pacific Northwest","Control"
11632,"Pacific Northwest","Test"
11633,"Southwest","Control"
11634,"Midwest","Test"
11635,"Southeast","Test"
11636,"Southwest","Control"
11637,"New England","Control"
11638,"New England","Control"
11639,"Southwest","Control"
11640,"Southeast","Test"
11641,"Pacific Northwest","Test"
11642,"Southwest","Test"
11643,"Midwest","Control"
11644,"Pacific Northwest","Control"
11645,"New England","Control"
11646,"Pacific Northwest","Test"
11647,"Midwest","Test"
11648,"Midwest","Control"
11649,"Southwest","Control"
11650,"Midwest","Control"
11651,"Southwest","Test"
11652,"New England","Test"
11653,"Southeast","Test"
11654,"Midwest","Test"
11655,"Pacific Northwest","Control"
11656,"Southwest","Control"
11657,"Pacific Northwest","Test"
11658,"Southwest","Test"
11659,"Southeast","Test"
11660,"Southwest","Control"
11661,"Southwest","Control"
11662,"Pacific Northwest","Test"
11663,"New England","Control"
11664,"Southwest","Control"
11665,"Midwest","Control"
11666,"New England","Test"
11667,"Southeast","Control"
11668,"Southwest","Test"
11669,"Pacific Northwest","Control"
11670,"New England","Control"
11671,"Pacific Northwest","Control"
11672,"Pacific Northwest","Test"
11673,"Southeast","Control"
11674,"Southeast","Test"
11675,"Midwest","Test"
11676,"Southeast","Test"
11677,"Pacific Northwest","Control"
11678,"Southwest","Test"
11679,"Pacific Northwest","Control"
11680,"Pacific Northwest","Control"
11681,"New England","Control"
11682,"Midwest","Control"
11683,"Midwest","Control"
11684,"New England","Control"
11685,"Southeast","Test"
11686,"Midwest","Test"
11687,"Pacific Northwest","Control"
11688,"Pacific Northwest","Control"
11689,"New England","Test"
11690,"Southwest","Control"
11691,"Pacific Northwest","Control"
11692,"Southeast","Test"
11693,"Midwest","Control"
11694,"Southeast","Test"
11695,"Pacific Northwest","Test"
11696,"Southwest","Test"
11697,"New England","Test"
11698,"Pacific Northwest","Control"
11699,"Midwest","Test"
11700,"Southeast","Test"
11701,"New England","Test"
11702,"Southeast","Control"
11703,"Pacific Northwest","Control"
11704,"Pacific Northwest","Test"
11705,"Southeast","Control"
11706,"New England","Control"
11707,"Pacific Northwest","Test"
11708,"Midwest","Control"
11709,"New England","Control"
11710,"Midwest","Control"
11711,"Southeast","Test"
11712,"New England","Test"
11713,"Pacific Northwest","Test"
11714,"New England","Control"
11715,"Southwest","Control"
11716,"Midwest","Test"
11717,"Pacific Northwest","Test"
11718,"Midwest","Control"
11719,"Midwest","Test"
11720,"Southeast","Test"
11721,"Pacific Northwest","Test"
11722,"Pacific Northwest","Test"
11723,"Pacific Northwest","Test"
11724,"Midwest","Test"
11725,"Southwest","Control"
11726,"New England","Control"
11727,"Pacific Northwest","Test"
11728,"Midwest","Test"
11729,"Southeast","Test"
11730,"Pacific Northwest","Test"
11731,"New England","Test"
11732,"Pacific Northwest","Test"
11733,"Southeast","Test"
11734,"New England","Test"
11735,"Midwest","Test"
11736,"New England","Control"
11737,"Southeast","Test"
11738,"Pacific Northwest","Control"
11739,"Midwest","Control"
11740,"Southwest","Control"
11741,"Pacific Northwest","Control"
11742,"Southeast","Control"
11743,"Pacific Northwest","Test"
11744,"Southeast","Control"
11745,"Southeast","Test"
11746,"Pacific Northwest","Control"
11747,"New England","Test"
11748,"Southeast","Test"
11749,"New England","Control"
11750,"Pacific Northwest","Test"
11751,"Pacific Northwest","Test"
11752,"Pacific Northwest","Test"
11753,"Pacific Northwest","Test"
11754,"Pacific Northwest","Control"
11755,"Pacific Northwest","Test"
11756,"Southwest","Test"
11757,"Southwest","Test"
11758,"New England","Test"
11759,"Pacific Northwest","Control"
11760,"Southwest","Test"
11761,"Southeast","Control"
11762,"Southwest","Control"
11763,"Pacific Northwest","Test"
11764,"Pacific Northwest","Test"
11765,"Southeast","Control"
11766,"Midwest","Control"
11767,"Southwest","Test"
11768,"New England","Test"
11769,"New England","Test"
11770,"Midwest","Test"
11771,"Midwest","Test"
11772,"Pacific Northwest","Control"
11773,"New England","Test"
11774,"New England","Test"
11775,"New England","Control"
11776,"Midwest","Test"
11777,"Pacific Northwest","Control"
11778,"Pacific Northwest","Control"
11779,"Southwest","Control"
11780,"New England","Control"
11781,"New England","Test"
11782,"Pacific Northwest","Test"
11783,"New England","Control"
11784,"New England","Test"
11785,"Midwest","Test"
11786,"Pacific Northwest","Control"
11787,"Pacific Northwest","Control"
11788,"Pacific Northwest","Test"
11789,"Pacific Northwest","Test"
11790,"Pacific Northwest","Control"
11791,"Southwest","Test"
11792,"Pacific Northwest","Test"
11793,"Southeast","Test"
11794,"Pacific Northwest","Control"
11795,"Pacific Northwest","Control"
11796,"Pacific Northwest","Control"
11797,"New England","Control"
11798,"Pacific Northwest","Test"
11799,"Midwest","Test"
11800,"Midwest","Control"
11801,"Midwest","Control"
11802,"Southeast","Control"
11803,"Midwest","Test"
11804,"Southeast","Test"
11805,"New England","Test"
11806,"New England","Test"
11807,"Southwest","Test"
11808,"Southwest","Control"
11809,"Midwest","Test"
11810,"New England","Control"
11811,"Southeast","Test"
11812,"Southeast","Control"
11813,"Midwest","Control"
11814,"Southwest","Control"
11815,"Pacific Northwest","Control"
11816,"Southwest","Control"
11817,"New England","Test"
11818,"New England","Control"
11819,"Midwest","Control"
11820,"New England","Control"
11821,"Southwest","Control"
11822,"Southeast","Control"
11823,"Midwest","Test"
11824,"Pacific Northwest","Test"
11825,"New England","Control"
11826,"Midwest","Test"
11827,"Southeast","Test"
11828,"Midwest","Control"
11829,"Pacific Northwest","Control"
11830,"Pacific Northwest","Test"
11831,"Southwest","Control"
11832,"New England","Control"
11833,"New England","Control"
11834,"New England","Test"
11835,"Southwest","Control"
11836,"Southeast","Test"
11837,"Midwest","Test"
11838,"Pacific Northwest","Test"
11839,"Southwest","Test"
11840,"Pacific Northwest","Test"
11841,"New England","Test"
11842,"Southeast","Control"
11843,"Midwest","Test"
11844,"Southwest","Control"
11845,"Southwest","Test"
11846,"Pacific Northwest","Test"
11847,"Southwest","Control"
11848,"Pacific Northwest","Control"
11849,"Pacific Northwest","Test"
11850,"New England","Test"
11851,"Southeast","Control"
11852,"Southwest","Control"
11853,"New England","Test"
11854,"Southeast","Control"
11855,"New England","Test"
11856,"Midwest","Control"
11857,"Southwest","Test"
11858,"Southeast","Test"
11859,"New England","Test"
11860,"Pacific Northwest","Control"
11861,"Midwest","Control"
11862,"Southeast","Test"
11863,"New England","Test"
11864,"Pacific Northwest","Test"
11865,"Midwest","Test"
11866,"Pacific Northwest","Test"
11867,"Southeast","Test"
11868,"Pacific Northwest","Test"
11869,"Pacific Northwest","Control"
11870,"New England","Test"
11871,"Southwest","Control"
11872,"Southwest","Control"
11873,"Pacific Northwest","Test"
11874,"New England","Test"
11875,"Southeast","Test"
11876,"Southwest","Test"
11877,"Pacific Northwest","Test"
11878,"Southeast","Test"
11879,"Midwest","Control"
11880,"Pacific Northwest","Control"
11881,"Midwest","Control"
11882,"New England","Control"
11883,"New England","Control"
11884,"Pacific Northwest","Control"
11885,"Midwest","Test"
11886,"Southeast","Test"
11887,"Midwest","Control"
11888,"Southwest","Test"
11889,"New England","Control"
11890,"Midwest","Control"
11891,"Midwest","Control"
11892,"New England","Test"
11893,"Midwest","Test"
11894,"Southeast","Test"
11895,"New England","Test"
11896,"New England","Test"
11897,"Southeast","Control"
11898,"New England","Control"
11899,"New England","Test"
11900,"New England","Control"
11901,"Southwest","Control"
11902,"Pacific Northwest","Test"
11903,"New England","Control"
11904,"Southwest","Test"
11905,"Southwest","Control"
11906,"Southeast","Test"
11907,"Southwest","Test"
11908,"Southwest","Control"
11909,"Midwest","Test"
11910,"Southeast","Control"
11911,"Southwest","Test"
11912,"Pacific Northwest","Test"
11913,"New England","Control"
11914,"Pacific Northwest","Control"
11915,"Pacific Northwest","Control"
11916,"Pacific Northwest","Control"
11917,"Southeast","Test"
11918,"Southeast","Control"
11919,"Southeast","Test"
11920,"New England","Control"
11921,"Midwest","Control"
11922,"Pacific Northwest","Control"
11923,"Pacific Northwest","Control"
11924,"Midwest","Test"
11925,"Pacific Northwest","Test"
11926,"Midwest","Test"
11927,"Southeast","Control"
11928,"Pacific Northwest","Control"
11929,"Midwest","Test"
11930,"Midwest","Control"
11931,"Pacific Northwest","Control"
11932,"Southeast","Control"
11933,"Pacific Northwest","Control"
11934,"New England","Control"
11935,"Pacific Northwest","Test"
11936,"New England","Test"
11937,"Pacific Northwest","Control"
11938,"Southeast","Control"
11939,"Pacific Northwest","Test"
11940,"Pacific Northwest","Control"
11941,"Southwest","Test"
11942,"Pacific Northwest","Test"
11943,"Pacific Northwest","Control"
11944,"Southeast","Control"
11945,"Pacific Northwest","Control"
11946,"Southeast","Test"
11947,"New England","Test"
11948,"New England","Test"
11949,"Southeast","Control"
11950,"Southwest","Test"
11951,"Pacific Northwest","Test"
11952,"New England","Test"
11953,"Pacific Northwest","Test"
11954,"Pacific Northwest","Test"
11955,"Pacific Northwest","Control"
11956,"New England","Test"
11957,"Midwest","Test"
11958,"Midwest","Control"
11959,"Pacific Northwest","Test"
11960,"New England","Control"
11961,"Southwest","Test"
11962,"Southeast","Test"
11963,"New England","Control"
11964,"Southeast","Control"
11965,"Midwest","Control"
11966,"Pacific Northwest","Control"
11967,"Midwest","Test"
11968,"New England","Test"
11969,"New England","Test"
11970,"Southwest","Control"
11971,"Midwest","Control"
11972,"Pacific Northwest","Test"
11973,"Southeast","Control"
11974,"Midwest","Control"
11975,"Southeast","Test"
11976,"Southeast","Test"
11977,"New England","Test"
11978,"Midwest","Test"
11979,"Midwest","Test"
11980,"New England","Test"
11981,"New England","Control"
11982,"Midwest","Test"
11983,"Pacific Northwest","Control"
11984,"Southwest","Test"
11985,"New England","Control"
11986,"Pacific Northwest","Control"
11987,"Southwest","Test"
11988,"Pacific Northwest","Test"
11989,"New England","Control"
11990,"New England","Test"
11991,"New England","Control"
11992,"Southeast","Test"
11993,"Midwest","Control"
11994,"Pacific Northwest","Test"
11995,"Southeast","Control"
11996,"Southeast","Test"
11997,"New England","Test"
11998,"Midwest","Test"
11999,"Pacific Northwest","Test"
12000,"Midwest","Test"
12001,"Pacific Northwest","Test"
12002,"Pacific Northwest","Control"
12003,"Midwest","Test"
12004,"Southeast","Test"
12005,"New England","Control"
12006,"New England","Control"
12007,"Pacific Northwest","Test"
12008,"Pacific Northwest","Control"
12009,"New England","Test"
12010,"Midwest","Test"
12011,"New England","Test"
12012,"Pacific Northwest","Test"
12013,"Midwest","Control"
12014,"Midwest","Control"
12015,"New England","Control"
12016,"Pacific Northwest","Test"
12017,"Midwest","Test"
12018,"Midwest","Test"
12019,"New England","Test"
12020,"Pacific Northwest","Test"
12021,"Southeast","Control"
12022,"Southeast","Control"
12023,"New England","Test"
12024,"Southeast","Control"
12025,"Midwest","Test"
12026,"Pacific Northwest","Test"
12027,"New England","Control"
12028,"Southwest","Test"
12029,"Midwest","Control"
12030,"Pacific Northwest","Control"
12031,"Southeast","Control"
12032,"New England","Control"
12033,"Midwest","Control"
12034,"Southwest","Test"
12035,"Southwest","Control"
12036,"Midwest","Test"
12037,"Pacific Northwest","Test"
12038,"Pacific Northwest","Control"
12039,"Midwest","Control"
12040,"Midwest","Test"
12041,"Pacific Northwest","Test"
12042,"Southeast","Control"
12043,"Midwest","Control"
12044,"New England","Test"
12045,"Pacific Northwest","Control"
12046,"Midwest","Control"
12047,"Pacific Northwest","Test"
12048,"Pacific Northwest","Control"
12049,"Pacific Northwest","Test"
12050,"New England","Test"
12051,"New England","Test"
12052,"Southwest","Control"
12053,"Midwest","Test"
12054,"Midwest","Test"
12055,"Pacific Northwest","Test"
12056,"New England","Control"
12057,"Pacific Northwest","Control"
12058,"New England","Test"
12059,"Southeast","Test"
12060,"Midwest","Test"
12061,"Southeast","Control"
12062,"Midwest","Test"
12063,"Pacific Northwest","Test"
12064,"New England","Control"
12065,"Pacific Northwest","Test"
12066,"New England","Test"
12067,"New England","Test"
12068,"Southeast","Control"
12069,"Pacific Northwest","Test"
12070,"Southwest","Test"
12071,"Pacific Northwest","Test"
12072,"Pacific Northwest","Control"
12073,"Pacific Northwest","Test"
12074,"Pacific Northwest","Test"
12075,"Southeast","Test"
12076,"Pacific Northwest","Control"
12077,"Pacific Northwest","Control"
12078,"Pacific Northwest","Control"
12079,"Southwest","Control"
12080,"Pacific Northwest","Test"
12081,"Southwest","Control"
12082,"Southwest","Control"
12083,"Midwest","Test"
12084,"Southeast","Control"
12085,"New England","Test"
12086,"Midwest","Control"
12087,"Southeast","Test"
12088,"New England","Test"
12089,"Southeast","Test"
12090,"New England","Control"
12091,"Midwest","Test"
12092,"Pacific Northwest","Control"
12093,"Pacific Northwest","Control"
12094,"Pacific Northwest","Test"
12095,"Pacific Northwest","Test"
12096,"New England","Control"
12097,"Southeast","Control"
12098,"Pacific Northwest","Test"
12099,"New England","Control"
12100,"Pacific Northwest","Control"
12101,"New England","Test"
12102,"Southwest","Control"
12103,"New England","Control"
12104,"Pacific Northwest","Test"
12105,"Midwest","Control"
12106,"Southwest","Control"
12107,"Southeast","Test"
12108,"New England","Test"
12109,"Pacific Northwest","Test"
12110,"Midwest","Test"
12111,"Southwest","Control"
12112,"Pacific Northwest","Control"
12113,"Pacific Northwest","Control"
12114,"Pacific Northwest","Control"
12115,"Midwest","Control"
12116,"Pacific Northwest","Control"
12117,"Southeast","Control"
12118,"Southwest","Control"
12119,"Midwest","Test"
12120,"Pacific Northwest","Control"
12121,"Midwest","Test"
12122,"Southwest","Control"
12123,"New England","Test"
12124,"Southeast","Test"
12125,"Southeast","Control"
12126,"Midwest","Test"
12127,"Pacific Northwest","Test"
12128,"Midwest","Control"
12129,"Pacific Northwest","Test"
12130,"Pacific Northwest","Test"
12131,"Pacific Northwest","Control"
12132,"New England","Test"
12133,"Pacific Northwest","Control"
12134,"Pacific Northwest","Control"
12135,"Southwest","Test"
12136,"Pacific Northwest","Test"
12137,"Midwest","Test"
12138,"Midwest","Control"
12139,"Pacific Northwest","Test"
12140,"Midwest","Test"
12141,"Southeast","Control"
12142,"New England","Control"
12143,"Midwest","Test"
12144,"Southwest","Test"
12145,"New England","Control"
12146,"Pacific Northwest","Control"
12147,"Midwest","Control"
12148,"New England","Control"
12149,"Southeast","Test"
12150,"Pacific Northwest","Test"
12151,"Southeast","Test"
12152,"Southeast","Control"
12153,"Pacific Northwest","Control"
12154,"Pacific Northwest","Test"
12155,"New England","Test"
12156,"New England","Control"
12157,"Pacific Northwest","Control"
12158,"New England","Control"
12159,"Midwest","Control"
12160,"Southwest","Control"
12161,"New England","Test"
12162,"Pacific Northwest","Control"
12163,"Pacific Northwest","Control"
12164,"New England","Test"
12165,"Pacific Northwest","Control"
12166,"Pacific Northwest","Test"
12167,"Southeast","Test"
12168,"New England","Test"
12169,"Pacific Northwest","Test"
12170,"Pacific Northwest","Test"
12171,"Southwest","Control"
12172,"New England","Test"
12173,"Pacific Northwest","Test"
12174,"Pacific Northwest","Test"
12175,"Midwest","Control"
12176,"New England","Test"
12177,"Midwest","Test"
12178,"Pacific Northwest","Test"
12179,"Southwest","Test"
12180,"Southwest","Control"
12181,"Pacific Northwest","Control"
12182,"Pacific Northwest","Control"
12183,"Southwest","Test"
12184,"Southwest","Control"
12185,"Pacific Northwest","Control"
12186,"Midwest","Control"
12187,"Southeast","Test"
12188,"Pacific Northwest","Control"
12189,"Southeast","Test"
12190,"Midwest","Control"
12191,"Southeast","Control"
12192,"Pacific Northwest","Control"
12193,"Pacific Northwest","Control"
12194,"Southeast","Control"
12195,"Midwest","Test"
12196,"New England","Test"
12197,"Southeast","Test"
12198,"New England","Test"
12199,"Midwest","Control"
12200,"Pacific Northwest","Control"
12201,"Pacific Northwest","Control"
12202,"Midwest","Test"
12203,"Southeast","Test"
12204,"New England","Test"
12205,"Pacific Northwest","Control"
12206,"Southwest","Control"
12207,"Southeast","Control"
12208,"Midwest","Test"
12209,"Pacific Northwest","Control"
12210,"Pacific Northwest","Test"
12211,"Pacific Northwest","Test"
12212,"Pacific Northwest","Control"
12213,"Pacific Northwest","Test"
12214,"New England","Control"
12215,"Pacific Northwest","Control"
12216,"New England","Test"
12217,"Pacific Northwest","Test"
12218,"Pacific Northwest","Control"
12219,"Southeast","Test"
12220,"Pacific Northwest","Test"
12221,"Midwest","Test"
12222,"New England","Control"
12223,"Southeast","Control"
12224,"Pacific Northwest","Control"
12225,"Pacific Northwest","Test"
12226,"Midwest","Test"
12227,"New England","Control"
12228,"Southeast","Control"
12229,"New England","Control"
12230,"Pacific Northwest","Test"
12231,"Southeast","Test"
12232,"Southeast","Test"
12233,"Pacific Northwest","Control"
12234,"Southwest","Control"
12235,"Pacific Northwest","Test"
12236,"Southwest","Test"
12237,"Midwest","Control"
12238,"Pacific Northwest","Control"
12239,"Pacific Northwest","Test"
12240,"Pacific Northwest","Test"
12241,"Pacific Northwest","Control"
12242,"Pacific Northwest","Test"
12243,"Midwest","Control"
12244,"Midwest","Control"
12245,"Pacific Northwest","Test"
12246,"New England","Test"
12247,"New England","Control"
12248,"Pacific Northwest","Control"
12249,"Pacific Northwest","Test"
12250,"Pacific Northwest","Test"
12251,"Southeast","Control"
12252,"Pacific Northwest","Control"
12253,"New England","Test"
12254,"Pacific Northwest","Control"
12255,"Pacific Northwest","Control"
12256,"Pacific Northwest","Control"
12257,"Pacific Northwest","Control"
12258,"Midwest","Test"
12259,"Southwest","Test"
12260,"New England","Control"
12261,"Southeast","Control"
12262,"New England","Control"
12263,"New England","Test"
12264,"New England","Test"
12265,"Midwest","Control"
12266,"Midwest","Control"
12267,"Southeast","Control"
12268,"Southeast","Test"
12269,"Pacific Northwest","Test"
12270,"Midwest","Test"
12271,"Southeast","Control"
12272,"Southwest","Control"
12273,"Midwest","Test"
12274,"New England","Control"
12275,"Pacific Northwest","Test"
12276,"Pacific Northwest","Test"
12277,"Midwest","Control"
12278,"Pacific Northwest","Control"
12279,"Southwest","Test"
12280,"Southeast","Control"
12281,"Southwest","Control"
12282,"Midwest","Control"
12283,"New England","Control"
12284,"New England","Test"
12285,"Southwest","Test"
12286,"Pacific Northwest","Control"
12287,"Pacific Northwest","Test"
12288,"Pacific Northwest","Control"
12289,"New England","Test"
12290,"Southeast","Test"
12291,"Southeast","Control"
12292,"New England","Test"
12293,"Pacific Northwest","Test"
12294,"Southwest","Control"
12295,"Pacific Northwest","Test"
12296,"Pacific Northwest","Control"
12297,"Midwest","Control"
12298,"Pacific Northwest","Control"
12299,"Southwest","Test"
12300,"Pacific Northwest","Control"
12301,"Midwest","Test"
12302,"Midwest","Control"
12303,"Southwest","Test"
12304,"Pacific Northwest","Control"
12305,"Midwest","Control"
12306,"Midwest","Test"
12307,"Pacific Northwest","Control"
12308,"Midwest","Test"
12309,"Southwest","Control"
12310,"Southeast","Control"
12311,"Pacific Northwest","Test"
12312,"Southeast","Control"
12313,"New England","Control"
12314,"Southwest","Control"
12315,"New England","Control"
12316,"Southeast","Control"
12317,"Southeast","Test"
12318,"Southwest","Control"
12319,"Southeast","Control"
12320,"New England","Control"
12321,"Midwest","Control"
12322,"New England","Test"
12323,"Pacific Northwest","Test"
12324,"New England","Test"
12325,"New England","Test"
12326,"New England","Test"
12327,"Southwest","Control"
12328,"Southwest","Test"
12329,"Midwest","Control"
12330,"Southeast","Control"
12331,"New England","Test"
12332,"New England","Control"
12333,"Southwest","Control"
12334,"Pacific Northwest","Test"
12335,"Pacific Northwest","Control"
12336,"Midwest","Test"
12337,"Southwest","Test"
12338,"Southeast","Test"
12339,"Midwest","Control"
12340,"Southeast","Test"
12341,"Pacific Northwest","Test"
12342,"Pacific Northwest","Test"
12343,"Southwest","Test"
12344,"Midwest","Test"
12345,"New England","Control"
12346,"New England","Test"
12347,"Pacific Northwest","Control"
12348,"Southwest","Control"
12349,"New England","Control"
12350,"Pacific Northwest","Test"
12351,"New England","Control"
12352,"Midwest","Control"
12353,"Midwest","Test"
12354,"Midwest","Control"
12355,"Southeast","Control"
12356,"Southeast","Test"
12357,"Midwest","Control"
12358,"Southeast","Test"
12359,"Southeast","Test"
12360,"Southwest","Test"
12361,"New England","Test"
12362,"Pacific Northwest","Control"
12363,"Pacific Northwest","Control"
12364,"New England","Test"
12365,"New England","Test"
12366,"Southeast","Control"
12367,"Southeast","Test"
12368,"Southeast","Control"
12369,"Midwest","Test"
12370,"Midwest","Control"
12371,"Midwest","Test"
12372,"Pacific Northwest","Control"
12373,"New England","Test"
12374,"Southeast","Test"
12375,"Southeast","Test"
12376,"Pacific Northwest","Control"
12377,"New England","Control"
12378,"Pacific Northwest","Control"
12379,"Midwest","Test"
12380,"Pacific Northwest","Test"
12381,"Southeast","Control"
12382,"New England","Test"
12383,"Southeast","Test"
12384,"Midwest","Control"
12385,"New England","Control"
12386,"Southeast","Control"
12387,"Southeast","Control"
12388,"Southwest","Test"
12389,"Southeast","Control"
12390,"New England","Control"
12391,"Southeast","Control"
12392,"Pacific Northwest","Control"
12393,"Midwest","Test"
12394,"New England","Test"
12395,"Pacific Northwest","Control"
12396,"Southeast","Control"
12397,"Southeast","Control"
12398,"Pacific Northwest","Test"
12399,"Pacific Northwest","Test"
12400,"New England","Test"
12401,"Southwest","Control"
12402,"Southwest","Control"
12403,"Pacific Northwest","Control"
12404,"New England","Control"
12405,"New England","Control"
12406,"New England","Control"
12407,"Pacific Northwest","Control"
12408,"Pacific Northwest","Test"
12409,"Southeast","Test"
12410,"Southeast","Test"
12411,"Pacific Northwest","Test"
12412,"Pacific Northwest","Control"
12413,"Southwest","Test"
12414,"Midwest","Control"
12415,"Southeast","Test"
12416,"Pacific Northwest","Control"
12417,"Southeast","Test"
12418,"Pacific Northwest","Control"
12419,"Midwest","Test"
12420,"Southwest","Control"
12421,"Midwest","Test"
12422,"New England","Control"
12423,"Pacific Northwest","Test"
12424,"Southwest","Control"
12425,"New England","Test"
12426,"New England","Test"
12427,"New England","Test"
12428,"Southeast","Control"
12429,"Pacific Northwest","Control"
12430,"Midwest","Test"
12431,"Pacific Northwest","Control"
12432,"Midwest","Control"
12433,"Southeast","Test"
12434,"New England","Test"
12435,"Southeast","Control"
12436,"Southwest","Control"
12437,"New England","Control"
12438,"Southwest","Test"
12439,"Pacific Northwest","Test"
12440,"New England","Test"
12441,"Southwest","Control"
12442,"Pacific Northwest","Control"
12443,"Southwest","Control"
12444,"Southwest","Control"
12445,"Southwest","Test"
12446,"Midwest","Test"
12447,"Midwest","Test"
12448,"New England","Control"
12449,"New England","Test"
12450,"New England","Control"
12451,"Midwest","Test"
12452,"Pacific Northwest","Test"
12453,"New England","Control"
12454,"Midwest","Control"
12455,"New England","Control"
12456,"Midwest","Test"
12457,"Pacific Northwest","Control"
12458,"Midwest","Test"
12459,"Pacific Northwest","Test"
12460,"Southwest","Control"
12461,"Midwest","Control"
12462,"Pacific Northwest","Control"
12463,"New England","Control"
12464,"New England","Test"
12465,"New England","Control"
12466,"Southwest","Control"
12467,"Midwest","Control"
12468,"Pacific Northwest","Test"
12469,"New England","Test"
12470,"Midwest","Test"
12471,"Midwest","Control"
12472,"Pacific Northwest","Control"
12473,"Pacific Northwest","Test"
12474,"Southwest","Control"
12475,"Southwest","Test"
12476,"Pacific Northwest","Control"
12477,"Southwest","Test"
12478,"Pacific Northwest","Control"
12479,"New England","Test"
12480,"New England","Test"
12481,"Midwest","Test"
12482,"Midwest","Test"
12483,"Southwest","Control"
12484,"Southwest","Test"
12485,"Southeast","Control"
12486,"Southwest","Test"
12487,"New England","Test"
12488,"Pacific Northwest","Test"
12489,"Southeast","Control"
12490,"New England","Control"
12491,"New England","Test"
12492,"Pacific Northwest","Control"
12493,"Midwest","Test"
12494,"Pacific Northwest","Test"
12495,"New England","Test"
12496,"Pacific Northwest","Control"
12497,"Midwest","Control"
12498,"Southeast","Test"
12499,"Pacific Northwest","Test"
12500,"New England","Control"
12501,"Pacific Northwest","Test"
12502,"Southwest","Control"
12503,"Pacific Northwest","Control"
12504,"Southeast","Control"
12505,"Southwest","Test"
12506,"New England","Test"
12507,"Midwest","Test"
12508,"Midwest","Test"
12509,"Southeast","Test"
12510,"Pacific Northwest","Control"
12511,"New England","Control"
12512,"Southwest","Test"
12513,"Southwest","Control"
12514,"New England","Test"
12515,"Southeast","Control"
12516,"Pacific Northwest","Control"
12517,"Pacific Northwest","Control"
12518,"Southeast","Control"
12519,"Southwest","Test"
12520,"Pacific Northwest","Test"
12521,"Midwest","Control"
12522,"Pacific Northwest","Test"
12523,"Pacific Northwest","Control"
12524,"New England","Control"
12525,"Pacific Northwest","Test"
12526,"Southeast","Control"
12527,"Pacific Northwest","Test"
12528,"Southeast","Test"
12529,"New England","Test"
12530,"Pacific Northwest","Test"
12531,"Pacific Northwest","Control"
12532,"New England","Control"
12533,"Pacific Northwest","Control"
12534,"Southeast","Test"
12535,"New England","Test"
12536,"Southeast","Control"
12537,"Pacific Northwest","Test"
12538,"New England","Control"
12539,"Midwest","Test"
12540,"Pacific Northwest","Control"
12541,"New England","Control"
12542,"Southeast","Test"
12543,"Southwest","Control"
12544,"Midwest","Test"
12545,"Midwest","Control"
12546,"Southeast","Test"
12547,"Pacific Northwest","Test"
12548,"Pacific Northwest","Test"
12549,"Southeast","Control"
12550,"Pacific Northwest","Test"
12551,"Southeast","Control"
12552,"Midwest","Test"
12553,"Midwest","Control"
12554,"Southeast","Test"
12555,"Southwest","Test"
12556,"Pacific Northwest","Control"
12557,"New England","Control"
12558,"Southwest","Control"
12559,"Southwest","Test"
12560,"Southwest","Test"
12561,"Midwest","Control"
12562,"Southeast","Test"
12563,"Southwest","Control"
12564,"New England","Test"
12565,"Pacific Northwest","Control"
12566,"Pacific Northwest","Control"
12567,"Pacific Northwest","Control"
12568,"Pacific Northwest","Test"
12569,"Southeast","Test"
12570,"Southwest","Control"
12571,"New England","Control"
12572,"Midwest","Test"
12573,"Southwest","Control"
12574,"Midwest","Test"
12575,"Pacific Northwest","Test"
12576,"Pacific Northwest","Control"
12577,"Southwest","Test"
12578,"Southeast","Control"
12579,"New England","Control"
12580,"Midwest","Test"
12581,"New England","Control"
12582,"Midwest","Test"
12583,"Southwest","Control"
12584,"Midwest","Test"
12585,"Midwest","Test"
12586,"Southeast","Control"
12587,"Southeast","Test"
12588,"Southeast","Test"
12589,"Midwest","Test"
12590,"New England","Test"
12591,"Southwest","Test"
12592,"Southeast","Control"
12593,"Pacific Northwest","Test"
12594,"New England","Test"
12595,"Midwest","Test"
12596,"New England","Test"
12597,"Pacific Northwest","Test"
12598,"Pacific Northwest","Control"
12599,"Midwest","Test"
12600,"New England","Control"
12601,"Midwest","Control"
12602,"New England","Control"
12603,"New England","Test"
12604,"Southeast","Control"
12605,"New England","Test"
12606,"Pacific Northwest","Test"
12607,"Southwest","Test"
12608,"Southwest","Control"
12609,"Southeast","Control"
12610,"Midwest","Test"
12611,"Pacific Northwest","Control"
12612,"Southeast","Test"
12613,"Pacific Northwest","Test"
12614,"New England","Control"
12615,"New England","Control"
12616,"Southwest","Control"
12617,"Southwest","Test"
12618,"Southwest","Test"
12619,"Southwest","Test"
12620,"Pacific Northwest","Test"
12621,"Pacific Northwest","Control"
12622,"New England","Control"
12623,"Pacific Northwest","Test"
12624,"New England","Test"
12625,"Pacific Northwest","Test"
12626,"Pacific Northwest","Control"
12627,"Pacific Northwest","Test"
12628,"New England","Control"
12629,"Southwest","Test"
12630,"Pacific Northwest","Control"
12631,"Pacific Northwest","Control"
12632,"Pacific Northwest","Test"
12633,"Southwest","Test"
12634,"New England","Control"
12635,"Midwest","Test"
12636,"Southwest","Control"
12637,"Southwest","Control"
12638,"Pacific Northwest","Test"
